year,year_quarter,month,treatment_location,region,treatment_location_name,department_type,number_of_attendances_aggregate,hrs_waiting,number_attendances
2018,2018Q3,08,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6231,hrs_more_waiting_12,4
2018,2018Q3,08,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4956,hrs_waiting_4,4292
2018,2018Q3,08,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4956,hrs_more_waiting_8,49
2018,2018Q3,08,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4956,hrs_more_waiting_12,8
2018,2018Q3,08,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10866,hrs_waiting_4,8463
2018,2018Q3,08,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10866,hrs_more_waiting_8,217
2018,2018Q3,08,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10866,hrs_more_waiting_12,34
2018,2018Q3,08,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,3644,hrs_waiting_4,3512
2018,2018Q3,08,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,3644,hrs_more_waiting_8,0
2018,2018Q3,08,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,3644,hrs_more_waiting_12,0
2018,2018Q3,08,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,622,hrs_waiting_4,601
2018,2018Q3,08,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,622,hrs_waiting_4,601
2018,2018Q3,08,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,622,hrs_more_waiting_8,0
2018,2018Q3,08,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,622,hrs_more_waiting_8,0
2018,2018Q3,08,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,622,hrs_more_waiting_12,0
2018,2018Q3,08,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,622,hrs_more_waiting_12,0
2018,2018Q3,08,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,658,hrs_waiting_4,645
2018,2018Q3,08,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,658,hrs_more_waiting_8,2
2018,2018Q3,08,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,658,hrs_more_waiting_12,0
2018,2018Q3,08,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4367,hrs_waiting_4,4186
2018,2018Q3,08,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4367,hrs_more_waiting_8,0
2018,2018Q3,08,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4367,hrs_more_waiting_12,0
2018,2018Q3,08,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2179,hrs_waiting_4,2075
2018,2018Q3,08,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2179,hrs_more_waiting_8,3
2018,2018Q3,08,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2179,hrs_more_waiting_12,0
2018,2018Q3,08,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,595,hrs_waiting_4,591
2018,2018Q3,08,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,595,hrs_more_waiting_8,0
2018,2018Q3,08,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,595,hrs_more_waiting_12,0
2018,2018Q3,09,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,6059,hrs_waiting_4,5639
2018,2018Q3,09,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,6059,hrs_more_waiting_8,96
2018,2018Q3,09,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,6059,hrs_more_waiting_12,18
2018,2018Q3,09,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3232,hrs_waiting_4,2884
2018,2018Q3,09,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3232,hrs_more_waiting_8,97
2018,2018Q3,09,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3232,hrs_more_waiting_12,34
2018,2018Q3,09,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2627,hrs_waiting_4,2525
2018,2018Q3,09,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2627,hrs_more_waiting_8,2
2018,2018Q3,09,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2627,hrs_more_waiting_12,0
2018,2018Q3,09,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1074,hrs_waiting_4,990
2018,2018Q3,09,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1074,hrs_more_waiting_8,3
2018,2018Q3,09,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1074,hrs_more_waiting_12,1
2018,2018Q3,09,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2843,hrs_waiting_4,2616
2018,2018Q3,09,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2843,hrs_more_waiting_8,4
2018,2018Q3,09,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2843,hrs_more_waiting_12,0
2018,2018Q3,09,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5537,hrs_waiting_4,5196
2018,2018Q3,09,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5537,hrs_more_waiting_8,7
2018,2018Q3,09,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5537,hrs_more_waiting_12,0
2018,2018Q3,09,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5467,hrs_waiting_4,4191
2018,2018Q3,09,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5467,hrs_more_waiting_8,134
2018,2018Q3,09,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5467,hrs_more_waiting_12,47
2018,2018Q3,09,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5125,hrs_waiting_4,4603
2018,2018Q3,09,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5125,hrs_more_waiting_8,14
2018,2018Q3,09,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5125,hrs_more_waiting_12,1
2018,2018Q3,09,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1533,hrs_waiting_4,1524
2018,2018Q3,09,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1533,hrs_more_waiting_8,0
2018,2018Q3,09,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1533,hrs_more_waiting_12,0
2018,2018Q3,09,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2230,hrs_waiting_4,2140
2018,2018Q3,09,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2230,hrs_more_waiting_8,2
2018,2018Q3,09,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2230,hrs_more_waiting_12,0
2018,2018Q3,09,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2635,hrs_waiting_4,2441
2018,2018Q3,09,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2635,hrs_more_waiting_8,5
2018,2018Q3,09,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2635,hrs_more_waiting_12,0
2018,2018Q3,09,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5574,hrs_waiting_4,4836
2018,2018Q3,09,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5574,hrs_more_waiting_8,94
2018,2018Q3,09,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5574,hrs_more_waiting_12,1
2018,2018Q3,09,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8001,hrs_waiting_4,6893
2018,2018Q3,09,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8001,hrs_more_waiting_8,25
2018,2018Q3,09,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8001,hrs_more_waiting_12,0
2018,2018Q3,09,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8641,hrs_waiting_4,7439
2018,2018Q3,09,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8641,hrs_waiting_4,7439
2018,2018Q3,09,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8641,hrs_more_waiting_8,65
2018,2018Q3,09,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8641,hrs_more_waiting_8,65
2018,2018Q3,09,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8641,hrs_more_waiting_12,1
2018,2018Q3,09,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8641,hrs_more_waiting_12,1
2018,2018Q3,09,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5344,hrs_waiting_4,5235
2018,2018Q3,09,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5344,hrs_more_waiting_8,2
2018,2018Q3,09,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5344,hrs_more_waiting_12,0
2018,2018Q3,09,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,645,hrs_waiting_4,626
2018,2018Q3,09,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,645,hrs_more_waiting_8,2
2018,2018Q3,09,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,645,hrs_more_waiting_12,0
2018,2018Q3,09,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,670,hrs_waiting_4,639
2018,2018Q3,09,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,670,hrs_more_waiting_8,3
2018,2018Q3,09,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,670,hrs_more_waiting_12,0
2018,2018Q3,09,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,3069,hrs_waiting_4,2847
2018,2018Q3,09,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,3069,hrs_more_waiting_8,4
2018,2018Q3,09,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,3069,hrs_more_waiting_12,0
2018,2018Q3,09,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,866,hrs_waiting_4,839
2018,2018Q3,09,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,866,hrs_more_waiting_8,0
2018,2018Q3,09,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,866,hrs_more_waiting_12,0
2018,2018Q3,09,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5689,hrs_waiting_4,5290
2018,2018Q3,09,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5689,hrs_more_waiting_8,11
2018,2018Q3,09,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5689,hrs_more_waiting_12,0
2018,2018Q3,09,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5445,hrs_waiting_4,4945
2018,2018Q3,09,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5445,hrs_more_waiting_8,40
2018,2018Q3,09,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5445,hrs_more_waiting_12,11
2018,2018Q3,09,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5970,hrs_waiting_4,5356
2018,2018Q3,09,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5970,hrs_more_waiting_8,39
2018,2018Q3,09,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5970,hrs_more_waiting_12,2
2018,2018Q3,09,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4909,hrs_waiting_4,4269
2018,2018Q3,09,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4909,hrs_more_waiting_8,73
2018,2018Q3,09,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4909,hrs_more_waiting_12,11
2018,2018Q3,09,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10111,hrs_waiting_4,7601
2018,2018Q3,09,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10111,hrs_more_waiting_8,289
2018,2018Q3,09,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10111,hrs_more_waiting_12,63
2018,2018Q3,09,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,3966,hrs_waiting_4,3766
2018,2018Q3,09,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,3966,hrs_more_waiting_8,4
2018,2018Q3,09,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,3966,hrs_more_waiting_12,0
2018,2018Q3,09,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,572,hrs_waiting_4,536
2018,2018Q3,09,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,572,hrs_waiting_4,536
2018,2018Q3,09,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,572,hrs_more_waiting_8,2
2018,2018Q3,09,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,572,hrs_more_waiting_8,2
2018,2018Q3,09,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,572,hrs_more_waiting_12,0
2018,2018Q3,09,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,572,hrs_more_waiting_12,0
2018,2018Q3,09,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,589,hrs_waiting_4,569
2018,2018Q3,09,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,589,hrs_more_waiting_8,0
2018,2018Q3,09,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,589,hrs_more_waiting_12,0
2018,2018Q3,09,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4354,hrs_waiting_4,4210
2018,2018Q3,09,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4354,hrs_more_waiting_8,0
2018,2018Q3,09,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4354,hrs_more_waiting_12,0
2018,2018Q3,09,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2258,hrs_waiting_4,2165
2018,2018Q3,09,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2258,hrs_more_waiting_8,1
2018,2018Q3,09,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2258,hrs_more_waiting_12,0
2018,2018Q3,09,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,540,hrs_waiting_4,528
2018,2018Q3,09,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,540,hrs_more_waiting_8,0
2018,2018Q3,09,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,540,hrs_more_waiting_12,0
2018,2018Q4,10,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,6216,hrs_waiting_4,5899
2018,2018Q4,10,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,6216,hrs_more_waiting_8,63
2018,2018Q4,10,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,6216,hrs_more_waiting_12,7
2018,2018Q4,10,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3166,hrs_waiting_4,2881
2018,2018Q4,10,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3166,hrs_more_waiting_8,52
2018,2018Q4,10,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3166,hrs_more_waiting_12,6
2018,2018Q4,10,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2726,hrs_waiting_4,2573
2018,2018Q4,10,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2726,hrs_more_waiting_8,7
2018,2018Q4,10,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2726,hrs_more_waiting_12,2
2018,2018Q4,10,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1078,hrs_waiting_4,993
2018,2018Q4,10,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1078,hrs_more_waiting_8,9
2018,2018Q4,10,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1078,hrs_more_waiting_12,1
2018,2018Q4,10,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2725,hrs_waiting_4,2608
2018,2018Q4,10,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2725,hrs_more_waiting_8,4
2018,2018Q4,10,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2725,hrs_more_waiting_12,0
2018,2018Q4,10,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5479,hrs_waiting_4,5167
2018,2018Q4,10,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5479,hrs_more_waiting_8,9
2018,2018Q4,10,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5479,hrs_more_waiting_12,0
2018,2018Q4,10,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5370,hrs_waiting_4,4197
2018,2018Q4,10,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5370,hrs_more_waiting_8,127
2018,2018Q4,10,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5370,hrs_more_waiting_12,36
2018,2018Q4,10,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5076,hrs_waiting_4,4683
2018,2018Q4,10,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5076,hrs_more_waiting_8,7
2018,2018Q4,10,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5076,hrs_more_waiting_12,0
2018,2018Q4,10,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1163,hrs_waiting_4,1153
2018,2018Q4,10,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1163,hrs_more_waiting_8,0
2018,2018Q4,10,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1163,hrs_more_waiting_12,0
2018,2018Q4,10,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,1850,hrs_waiting_4,1757
2018,2018Q4,10,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,1850,hrs_more_waiting_8,4
2018,2018Q4,10,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,1850,hrs_more_waiting_12,1
2018,2018Q4,10,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2792,hrs_waiting_4,2506
2018,2018Q4,10,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2792,hrs_more_waiting_8,16
2018,2018Q4,10,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2792,hrs_more_waiting_12,0
2018,2018Q4,10,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5610,hrs_waiting_4,4851
2018,2018Q4,10,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5610,hrs_more_waiting_8,126
2018,2018Q4,10,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5610,hrs_more_waiting_12,1
2018,2018Q4,10,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8120,hrs_waiting_4,7295
2018,2018Q4,10,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8120,hrs_more_waiting_8,20
2018,2018Q4,10,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8120,hrs_more_waiting_12,1
2018,2018Q4,10,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8714,hrs_waiting_4,7449
2018,2018Q4,10,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8714,hrs_waiting_4,7449
2018,2018Q4,10,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8714,hrs_more_waiting_8,55
2018,2018Q4,10,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8714,hrs_more_waiting_8,55
2018,2018Q4,10,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8714,hrs_more_waiting_12,1
2018,2018Q4,10,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8714,hrs_more_waiting_12,1
2018,2018Q4,10,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5409,hrs_waiting_4,5275
2018,2018Q4,10,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5409,hrs_more_waiting_8,1
2018,2018Q4,10,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5409,hrs_more_waiting_12,0
2018,2018Q4,10,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,602,hrs_waiting_4,584
2018,2018Q4,10,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,602,hrs_more_waiting_8,1
2018,2018Q4,10,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,602,hrs_more_waiting_12,1
2018,2018Q4,10,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,680,hrs_waiting_4,658
2018,2018Q4,10,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,680,hrs_more_waiting_8,1
2018,2018Q4,10,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,680,hrs_more_waiting_12,0
2018,2018Q4,10,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2842,hrs_waiting_4,2679
2018,2018Q4,10,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2842,hrs_more_waiting_8,4
2018,2018Q4,10,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2842,hrs_more_waiting_12,0
2018,2018Q4,10,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,750,hrs_waiting_4,729
2018,2018Q4,10,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,750,hrs_more_waiting_8,2
2018,2018Q4,10,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,750,hrs_more_waiting_12,0
2018,2018Q4,10,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5872,hrs_waiting_4,5586
2018,2018Q4,10,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5872,hrs_more_waiting_8,18
2018,2018Q4,10,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5872,hrs_more_waiting_12,2
2018,2018Q4,10,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5392,hrs_waiting_4,4794
2018,2018Q4,10,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5392,hrs_more_waiting_8,112
2018,2018Q4,10,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5392,hrs_more_waiting_12,34
2018,2018Q4,10,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5991,hrs_waiting_4,5326
2018,2018Q4,10,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5991,hrs_more_waiting_8,40
2018,2018Q4,10,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5991,hrs_more_waiting_12,7
2018,2018Q4,10,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4791,hrs_waiting_4,4211
2018,2018Q4,10,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4791,hrs_more_waiting_8,64
2018,2018Q4,10,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4791,hrs_more_waiting_12,8
2018,2018Q4,10,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10190,hrs_waiting_4,8761
2018,2018Q4,10,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10190,hrs_more_waiting_8,173
2018,2018Q4,10,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10190,hrs_more_waiting_12,33
2018,2018Q4,10,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4024,hrs_waiting_4,3858
2018,2018Q4,10,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4024,hrs_more_waiting_8,8
2018,2018Q4,10,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4024,hrs_more_waiting_12,0
2018,2018Q4,10,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,493,hrs_waiting_4,470
2018,2018Q4,10,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,493,hrs_waiting_4,470
2018,2018Q4,10,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,493,hrs_more_waiting_8,0
2018,2018Q4,10,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,493,hrs_more_waiting_8,0
2018,2018Q4,10,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,493,hrs_more_waiting_12,0
2018,2018Q4,10,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,493,hrs_more_waiting_12,0
2018,2018Q4,10,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,653,hrs_waiting_4,626
2018,2018Q4,10,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,653,hrs_more_waiting_8,1
2018,2018Q4,10,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,653,hrs_more_waiting_12,0
2018,2018Q4,10,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4041,hrs_waiting_4,3954
2018,2018Q4,10,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4041,hrs_more_waiting_8,0
2018,2018Q4,10,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4041,hrs_more_waiting_12,0
2018,2018Q4,10,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2030,hrs_waiting_4,1999
2018,2018Q4,10,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2030,hrs_more_waiting_8,1
